,information_content,conditional_entropy,Expt2,Expt6
142,2.19672622277,2.41122735989,,
143,2.95155579366,1.6557602046,2,
144,4.85055800188,1.80848319741,,
145,2.89461448012,1.15888154384,,
146,-0.106212116956,3.80492487985,,
147,-1.48391342749,3.6221993256,,
148,2.34595102137,2.71153371212,,
149,3.93601244545,1.74633573679,,
150,0.478601580349,2.56771739896,,
151,3.78890391244,1.53074154697,,
152,4.14087882874,1.71636956233,,
153,2.87909716016,1.5299364054,,
154,5.01712268419,1.7177809378,2,
155,1.88420358304,2.07723948149,,
156,0.412034658557,2.11674555749,,
157,-1.8924226874,3.57676675798,,6
158,3.84112085934,1.23354578406,,
159,4.10839080026,1.50834605078,,
160,0.536990011845,2.69959040821,,
161,0.520396304749,2.91548415221,,
162,2.0822628225,1.70682206503,,
163,1.31236962436,2.3746793832,,
164,1.19973665472,2.72573341791,,
165,1.76326254179,1.39576475663,,
166,4.6043201892,0.628902584904,,
167,2.68573814656,1.74254314961,,
168,7.29161133765,0.8013013923,,6
169,3.13745545409,0.772839529281,,
170,4.45763369239,0.842580529222,,
171,5.79563473423,0.766329981769,,
172,3.04087612419,1.64049867863,,
173,6.58419696471,0.783486294216,,
174,4.06295414301,1.76109149516,,
175,1.85116828072,1.4987260787,,
176,3.87541510993,1.55111118176,,
177,8.07366435855,0,,
178,4.29097942796,1.7907284929,,
179,-0.143332260917,3.92593471649,,
180,2.30989807452,1.42784299033,,
181,7.04688352518,0,,
182,6.68418184594,0.805427704873,,
183,1.6309726542,2.3114120619,,6
184,2.3326801669,1.58991062062,,
185,-0.648669619595,2.27205337571,2,
186,2.44040846478,2.88433526374,,
187,0.773938219164,2.58223455512,,
188,2.05953168613,2.62762325421,,
189,5.37443377939,3.15788362075,,
190,1.20333541767,3.50946462335,,
191,5.98014674094,1.24232974228,,
192,-0.180634189384,2.49520777708,,
193,3.71109808814,1.71655060707,,
194,0.0559635538696,2.25847333608,,
195,0.0731426644262,3.09463157381,,
196,3.39602288953,3.1485602505,,
197,3.89905678146,1.49528372263,,
198,0.823608996151,2.46025431575,,
199,3.03386729027,2.97819099326,,
200,-1.46337764413,3.77833335016,,
201,5.08809487113,0.542180920011,,
202,-1.27454606631,3.76865235805,,
203,2.85938780718,1.12517003037,,
204,1.60251561278,2.26793953064,,
205,2.059666778,3.5603212661,,
206,5.97943582045,0.505587221134,,
207,2.11360322201,1.38045345328,,
208,3.96941624824,1.6954189975,,
209,-0.899687089679,3.86835356267,,
210,2.69832199487,2.68939285028,,
211,-0.386715335149,2.48869716975,,
212,0.214923288897,2.7166737066,,
213,0.527554131698,2.83267285754,,
214,4.86889136303,1.69459562136,,
215,1.76397148137,3.74245743514,,
216,3.91557639518,1.61705288883,,
217,1.36313611344,2.70046931753,,
218,5.79769883157,0.777243860374,,
219,4.49676033076,1.73435359854,,
220,4.69486385458,1.47005157862,,
221,0.850652768541,2.9700781539,,
222,6.33404014566,1.98879083895,,
223,6.05748003005,0.860023623283,,
224,9.47436714476,0,2,
225,3.50909594001,2.58455154597,,
226,3.71340012737,1.28052208505,,
227,3.59757555319,2.30924954778,,
228,2.1403126512,2.18335040347,,
229,1.1199167039,2.60560566201,,
230,1.45809313359,3.37678511124,,
231,2.74776568621,2.51935304106,,
232,5.93325187889,1.75541908051,,
233,2.77752311116,1.6944941542,,
234,4.22966176477,1.52703314666,,
235,3.24536017443,2.4553797308,,
236,5.27705589,1.82112373902,,
237,1.31547826397,3.39344776774,,
238,0.947222357512,2.81863809583,,
239,5.31758803721,1.6297809986,,
240,0.48921183528,2.59519128589,,
241,0.773245302166,2.30797838418,,
242,5.08258126403,0.965166719921,,
243,4.452589782,1.58063344292,,
244,3.14913883683,2.67747359814,,
245,4.24456940131,3.17379947175,,
246,3.18878318858,1.29725681372,,
247,6.16371575027,0.950000362256,,
248,1.324737874,2.55053165991,,
249,3.71014443922,1.44514956234,,
250,1.09768893928,2.73803574199,,
251,-0.846447375277,3.3386782497,,
252,4.29377139961,1.69744136545,,
253,3.55796669384,1.47417661669,,
254,5.63090238708,0.921380732714,,
255,5.23416041941,0,,
256,2.20954203616,2.40628285774,,
257,2.53778941985,2.83507371528,,
258,2.22314833874,2.69903439393,,
259,6.98631737747,0.894843383687,,
260,6.13542028067,0.601701237831,,
261,2.06452238208,2.36024534595,,
262,2.93129569012,1.68502531081,,
263,1.70816558303,2.67939871658,,
264,-2.39177232106,3.53224142755,,
265,2.89570838435,2.74381537087,,
266,0.800299416503,2.74230442819,,
267,0.853863351565,2.60851006162,,
268,-2.17475944974,3.63752449602,,
269,3.46226578831,1.45376823469,,
270,1.97737073771,1.62223601617,,
271,-0.150461111398,2.38351861027,,
272,3.72571704805,2.41371593585,,
273,1.13089156094,2.43587444017,,
274,1.19960308904,2.12056131575,,
275,2.4657602094,3.70486626561,,
276,-2.35783867693,3.77857921426,,
277,5.66403729693,0.847891693139,,
278,3.46953790746,1.70665131882,,
279,-0.0130703808427,2.60070731554,,
280,3.43662993273,2.69632585605,,
281,2.66412129541,2.69761401032,,
282,-2.04238388966,3.89355057843,,
283,2.54757737258,2.76635432268,,
284,0.685487621387,2.07608789927,,
285,1.88049662527,1.31941111544,,
286,3.43562529279,0.797215574729,,
287,2.11571789772,2.24193492592,,
288,-2.03430442067,3.13401416087,,
289,3.12694245325,2.46786942165,,
290,1.40726986385,2.59585171731,,
291,5.33314497753,0.736432784368,,
292,4.1801564107,1.89473284687,,
293,1.43408207677,3.80905114918,,
294,2.80539756366,1.76144172519,,
295,2.57741607005,3.03895108461,,
296,5.37087532683,1.60176965064,,
297,4.52607265307,1.27433071289,,
298,2.11831358197,1.22454555297,,
299,-1.19561361819,3.77539901036,,
300,1.20524749048,2.66647518298,,
301,2.88479414174,1.58141928888,,
302,2.98248531606,1.32847195961,,
303,5.14489595462,0.90694134997,,
304,2.02987033636,1.42057312595,,
305,5.57050711029,1.91095560686,,
306,0.446599339195,3.86570800443,,
307,2.86878226907,2.40576678206,,
308,3.05097334441,1.60425039089,,
309,-0.300771911994,3.91369735265,,
310,-0.37667669275,2.25766181508,,
311,2.86086911251,1.5579010542,,
312,1.12487536408,3.65707258986,,
313,1.2795938565,2.53859413548,,
314,4.2701102904,1.4100662139,,
315,0.488787483743,2.49370192463,,
316,4.04859469663,2.79353342729,,
317,-1.82566968648,3.2417928845,,
318,4.79769352038,1.63510557042,,
319,2.41600980861,1.55725894202,,
320,0.147927628599,3.45231842746,,
321,9.00793861756,0.963396533634,,
322,2.91457263303,1.46818221136,,
323,-2.41660377607,3.42257764814,,
324,1.95975817275,1.56025376512,,
325,2.68150282181,2.34375534124,,
326,6.56243773981,0.77559673035,,
327,3.71379759502,1.70111677395,,
328,4.47429029205,1.83143898127,,
329,6.36959139983,1.77292593092,,
330,5.696215455,0.803956042949,,
331,3.140057226,2.68232355742,,
332,4.10890200316,1.73699973743,,
333,2.28219137955,2.50553433215,,
334,4.04644463925,1.22702673743,,
335,-1.63033559841,3.40973570437,,
336,2.29065666398,1.64166876951,,
337,3.9823949623,1.50468686028,,
338,2.52707906081,2.64312700274,,
339,1.72331286125,2.92287958364,,
340,-1.11183653308,3.66587495227,,
341,1.40835000266,2.77860581606,,
342,2.20576936237,1.54860954109,,
343,-0.355256517337,2.23482014104,,
344,1.68840791249,2.39207148364,,
345,3.6034860695,1.6283020318,,
346,4.57201520736,1.58330678845,,
347,-1.05168140749,3.16034346052,,
348,2.39608005125,2.90788098286,,
349,-0.833036826698,3.28424156754,,
350,0.391128068336,3.13984901877,,
351,1.69719607473,1.2996563815,,
352,4.63932502587,2.29778564161,,
353,6.92900153933,1.1778498493,,
354,4.80063201698,1.3559484519,,
355,0.628245931904,2.54174518149,,
356,5.70060729126,0.538434736641,,
357,0.529752205494,2.53071311255,,
358,1.30661620588,2.57508195737,,
359,2.25325225437,2.75732419108,,
360,1.16460509263,2.79347827102,,
361,6.15650567307,0.816702353491,,
362,2.84100872517,2.73279863843,,
363,2.21881192917,2.3394453861,,
364,-2.47253412544,3.30742783981,,
365,2.73691451158,1.73860522943,,
366,-0.35426271099,3.8518919765,,
367,1.98162663398,1.45871579447,,
368,1.11646164633,2.51997592184,,
369,-0.104502990112,2.78742245756,,6
370,2.69400024133,3.59503883209,,
371,0.311027663391,4.05882621973,,
372,1.38483634577,2.59257809762,,
373,3.64165023181,1.44847361415,,
374,4.7973544888,2.85093852036,,
375,3.3475713855,2.25409557985,,
376,4.06059552687,1.47612915818,,
377,2.65548801582,1.47563451775,,
378,-0.0436342116138,2.19742751011,,
379,0.654767139663,2.65596234843,,
380,-1.4061456668,3.57050619657,,
381,8.0665981391,0.701139486797,2,
382,1.83877388344,2.73884512337,,
383,5.1992325101,0.810163046041,,
384,2.10135251201,2.7846137163,,
385,2.09283414755,1.3887643633,,
386,2.01056358333,2.51875944454,,
387,1.30897641399,2.11426404419,,
388,0.750597660487,2.93562341789,,
389,2.98739984857,1.73809210326,,
390,3.02683708228,2.44645638362,,
391,10.4884761976,0,,
392,-2.04743684043,3.3119599844,,
393,0.763149489534,2.77555226053,,
394,1.58727757014,1.53915083248,,
395,2.4478263861,1.55533378667,,
396,2.52750981532,2.34799677029,,
397,-0.551833504748,3.3365260997,,
398,2.86332204,2.85261947364,,
399,2.5866447127,1.70481587298,,
400,3.08349559601,2.44663516732,,
401,0.119453602053,2.50765705501,,
402,2.35715624654,2.63615318728,,
403,0.465832752353,2.39258731068,,
404,3.03025074622,2.77562328648,,
405,4.84541539953,0.747810637764,,
406,1.41579847841,2.76802535857,,
407,5.07258676213,1.89931744982,,6
408,3.70318801505,1.65797180772,,
409,2.77828517071,1.70751786883,,
410,6.20828828719,1.49229969928,,
411,7.14366168409,0,,
412,7.11069512404,0.719999462164,2,
413,5.23472654398,1.97339747442,,
414,5.688415855,1.49069043963,,
415,0.861260024367,2.72023642378,,
416,3.30639867075,1.45037736296,,
417,0.678025290045,2.6842924032,,
418,1.24830190843,2.70373754862,,
419,4.9017756889,2.68812335248,,
420,4.43062544354,0.661200902723,,
421,6.17789603676,0.992530094845,,
422,3.05782936277,1.62361127044,,
423,5.37324066632,0.960215564318,,
424,0.719105709135,2.716600402,,
425,1.86183527588,1.79800087093,,
426,-1.55100675682,3.76713995569,,
427,5.70306429555,0.714411049695,,
428,2.28132464295,2.42279441144,,
429,1.07519481029,2.93327663571,,
430,2.10529236043,2.76146804182,,
431,3.28175712306,3.47381875289,,
432,4.48087309755,1.76385479866,,
433,4.36878251916,1.71729230105,,
434,0.762464485315,2.78165548182,,
435,-2.33275202978,3.17510426761,,
436,0.147632117744,2.50930864332,,
437,-0.578398331719,3.44170131004,,
438,0.259944388725,2.37916708925,,
439,1.18962535226,2.68818297326,,
440,2.81555021687,2.55151294336,,
441,2.35148879106,1.57458027865,,
442,-1.01051700933,3.41034632368,,
443,-1.34175211513,3.692324144,,
444,1.31978449644,2.75811102728,,
445,-1.02720781802,3.44618523711,2,
446,0.807596021236,2.36945984619,,
447,6.80984109903,0.837392283693,,6
448,0.287341724896,3.33625909323,,
449,0.351557104977,2.57505954277,,
450,1.7718606283,1.65973403055,,
451,4.6112000282,0.907097035902,,
452,2.93072101062,2.65474322086,,
453,0.404013885688,2.37090807971,,
454,1.76904594501,2.65039562047,,
455,3.94154826089,1.78414677767,,
456,-2.30877221486,3.31327496494,,
457,2.43960374515,1.53499161193,,
458,2.96180903796,1.21741307252,,
459,0.84485777936,2.22987774146,,
460,0.386168013882,2.33490303255,,
461,1.05055995231,3.33278427316,,
462,3.8427527009,1.93960259951,,
463,3.18757330582,1.70910686662,,
464,2.1751245091,1.66800765251,,
465,0.0450144783818,2.8240341371,,
466,2.86809201958,2.28099863397,,
467,0.234684234199,2.73038565045,,
468,2.18015705132,1.49836543409,,
469,1.03474885176,2.24510110287,,
470,1.3325957506,3.26208203172,,
471,1.81313416397,2.687317774,,
472,1.80450440608,2.76915084358,,
473,8.24487421122,1.25797736363,,
474,1.09365067227,2.30029605542,,
475,3.59294342343,1.51392086973,,
476,3.3361371992,1.74332875656,,
477,-2.04858392128,3.59441979831,,
478,1.55444309017,2.51948469888,,
479,3.71584689911,1.72672696587,,
480,0.997313064484,2.42810603202,,
481,8.03559676678,0.934705035242,,
482,1.49334302388,2.84019892588,,
483,3.67206086914,1.71545703243,,
484,5.01737185783,0.98098046976,,
485,0.493081419055,2.27011744491,,
486,3.62123539138,2.97280046828,,
487,-0.94400397666,4.06850466512,,
488,5.12325106206,1.58432611251,,
489,9.34235569822,0,,
490,2.27851269925,2.75531930645,,
491,0.566606924078,3.70753050654,,
492,3.70881471086,1.69346871324,,
493,7.2488955675,1.46677909751,,
494,3.20053167289,1.60061412898,,
495,5.83514023603,0.782928144487,,
496,1.94952940409,2.38290524797,,
497,3.63051076264,1.65397743668,,
498,-0.0123105337899,3.94010583342,,
499,7.47230440089,0.863440079845,,
500,1.01067818555,3.7311189909,,
501,2.5232848133,1.82288950905,,
502,5.01558175196,1.44695357577,,
503,2.20536135036,1.61421849025,,
504,5.31586526219,1.98205055165,,
505,1.60578351799,2.35931786273,,
506,5.41079532643,1.81615591424,,
507,3.6454651945,1.74310714449,,
508,5.65548232864,1.37155136776,,
509,0.330252883992,2.21701404693,,
510,0.72886891411,2.57237917124,,
511,5.80318251917,1.55004714358,,
512,6.7445996538,2.191843834,,
513,5.47412695966,1.59980186155,,
514,0.626279754948,2.45860648187,,
515,3.56786696413,2.18653994843,,
516,5.96037483323,0.795309631462,,
517,1.76475796633,1.52547622241,,
518,3.61862316327,1.54469076062,,
519,0.257920061435,2.54152089015,,
520,4.47482236409,1.76382903992,,
521,2.70078597259,2.45975234792,,
522,2.82978489549,1.72865397575,,
523,-0.861468192607,3.90621449366,,
524,-0.590941369846,3.7314095289,,
525,0.915500337584,2.26267157578,,
526,-0.0736185361845,2.22796749201,,
527,1.68479841763,2.14098426989,,
528,0.137935963552,3.74401387281,,
529,0.781119974714,3.58444313178,,
530,6.51672248983,0.963832879741,,
531,2.92276041781,1.79231566296,,
532,2.00962337561,1.58492174076,,
533,1.02725377065,2.89604673816,,
534,2.31933452308,2.30263303536,,
535,2.45601362341,1.76189397647,,
536,2.50615666233,2.5836640117,,
537,5.06815910169,1.38770287124,,
538,5.1875302319,0.864583352704,,
539,4.87556998913,1.70754610554,,
540,5.7414719915,1.90225381911,,
541,7.57242228679,0,,
542,4.4064413733,1.86686809084,,
543,1.85042275692,2.65207009612,,
544,3.21415320686,2.22491482484,,
545,1.14281286566,2.75153708599,,
546,2.05825852125,2.76467066872,,
547,4.12794371883,1.54721723064,,
548,3.0889685565,1.5758861135,,
549,2.55550723752,1.28167136618,,
550,4.59417169719,1.88409048644,,
551,4.5911700287,1.7527065741,,
552,0.468349752649,2.89350540876,,
553,3.2728820201,1.77714617117,,
554,1.95341684469,2.5395543103,,
555,1.03313588194,3.90569771758,,
556,1.4079219241,1.56340683303,,
557,3.15714302002,2.46026643192,,
558,4.33216672135,1.2117420013,,
559,2.09481110888,1.5033808741,,
560,4.75457061098,1.79166789561,,
561,-1.1934807603,3.17234439896,,
562,-1.84049389434,3.21167750846,,
563,5.57592119895,1.40946857309,,
564,0.401947296074,3.94135902239,,
565,-0.978719866587,3.67857857936,,
566,1.49145289253,3.74763139449,,
567,3.84344134859,1.72005652282,,
568,1.17349070752,2.98392914844,,
569,-0.509573324239,3.28392174153,,
570,4.52686404319,1.76808100707,,
571,0.522895605711,2.46794807922,,
572,2.50375095342,1.25590143521,,
573,3.7146734122,1.63405401723,,
574,-0.425188750811,3.87478830058,,
575,-2.06111015894,3.60608537661,,
576,7.5689138118,0.903638664732,2,
577,0.722933239017,2.39681672788,,
578,3.04674558892,1.71470693804,,
579,2.05395772666,2.64644139164,,
580,5.11081224144,0.742547126532,,
581,3.38362657895,1.78129787018,,
582,1.01179699229,2.64783745974,,
583,1.00901104296,2.54879934858,,
584,4.08777499226,0.561706017938,,
585,5.03107704025,0.468479060176,,
586,3.42256045782,1.6344353542,,
587,8.09534779138,0.758610212221,,6
588,1.90443488679,3.22585999825,,
589,2.59990273308,2.79154896674,,
590,2.23330170464,1.70756379213,,
591,0.21473921451,3.78424059048,,
592,-0.82713843494,3.77372787102,,
593,2.70924554252,1.44274945887,,
594,1.55244771455,1.72113715756,,
595,2.50930545025,1.74524862567,,
596,1.54974624489,2.59931332207,,
597,-0.384682073919,2.16906146532,,
598,-1.0614566915,3.71918516045,,
599,0.531401012249,2.38391091232,,
600,3.49710712724,1.61588062336,,
601,4.21012123445,1.57659779147,,
602,2.17707211415,2.2972727339,,
603,0.24467715481,2.70654455654,,
604,1.88653971871,2.65196220993,,
605,4.57081640612,1.61896744671,,
606,-2.24469501142,3.78026351352,,
607,1.57548556371,2.70508834591,,
608,5.14409296606,2.45328993881,,
609,0.0538209436093,2.40353191411,,
610,5.3697961466,1.00855947909,,
611,1.1796202622,2.53986332146,,
612,0.116876746558,2.26889461282,,
613,2.00969338323,3.00395413758,,
614,-1.24568755739,3.93313448448,,
615,1.03545454194,3.47929801479,,
616,5.09279774164,2.44552068173,,
617,4.00205562145,1.41279576557,,
618,1.54875416365,2.80018343924,,
619,7.65186454667,0.591128095165,,6
620,-1.06774845468,3.38850567896,,
621,3.60999240705,1.78885999412,,
622,2.43383988487,2.77157158256,,
623,4.35606478405,1.67818291072,,
624,5.60913453191,1.66053137078,2,
625,3.45419897622,1.5023259208,,
626,0.7275583921,2.53536764468,,
627,5.31718669374,0.751161858481,,
628,0.592594488154,2.68602149821,,
629,6.39822993128,0.782528628452,,
630,4.32585420817,0.477669208705,,
631,1.64245365164,2.358229056,,
632,0.56070534224,2.20095145575,,6
633,-1.81629140674,3.35621010778,,
634,2.00506934041,2.96003308177,,
635,3.04876866652,2.6181043343,,
636,2.11996659032,2.86346903368,,
637,3.43407713235,2.00032091087,,
638,3.77650741063,1.85694933083,,
639,4.21713926902,2.75169551522,,
640,0.00513269844308,3.80068072717,2,
641,2.99263690278,2.6793460724,,
642,2.1316405969,2.46357102986,,
643,-0.289594783165,4.03291180324,,
644,1.68859942599,2.64633989123,,
645,0.360189220775,3.20460728915,,
646,3.37289891241,2.61112788252,,
647,5.44397775992,0.519710089649,,
648,0.381526112156,3.91801010892,,
649,3.64217692417,1.74736895861,,
650,-2.15461256822,3.85698836927,,
651,0.366411992966,2.38130710912,,
652,-0.166593693139,3.91848246217,,
653,10.4945864812,0,,6
654,6.49692646958,1.65061110784,,
655,0.65766256771,2.63145754633,,
656,2.36592439282,2.78904677413,,
657,7.62052006235,0.863069587685,,
658,0.49156224182,2.60832736966,,
659,-2.23258759932,3.53729297734,,
660,-1.23786785661,3.67023965233,,6
661,2.16331625499,2.64464071376,,
662,1.32703902656,2.53174472378,,
663,3.40118547958,1.76834365194,,
664,-2.11602538549,3.63083704064,,
665,-0.388978541012,3.17376722425,,
666,-0.154207821194,2.29019601154,,
667,-0.372265491575,2.33450983024,,
668,0.856865792622,2.33741626907,,
669,2.55888954422,2.78958268821,,
670,-1.30767491346,3.97611125762,,
671,2.21158219531,1.95017231127,,
672,0.690114581925,2.75955141738,,
673,2.54127301797,2.62661484096,,
674,0.475921874062,2.41524094117,,
675,4.60107968011,1.53545235721,,
676,5.07657604108,1.72137864531,,
677,5.73867407035,1.89645179215,,
678,1.42446301975,2.16021805859,,
679,-0.365602046078,3.54081239803,,
680,1.77407419522,2.56326084733,,
681,-1.39425628796,3.44624892176,,
682,1.78180930608,3.87681892452,,
683,-0.207660348405,2.40321983088,,
684,7.36482858788,0.710967504377,,
685,2.90728708623,1.5492098112,,
686,-1.72087848418,3.75716153127,,
687,-0.235787584473,3.7135880353,,
688,0.73660522865,2.47082974828,,
689,6.24459554981,1.64042748526,,
690,3.84962115499,0.824713812721,,
691,5.97190094412,1.89869917741,,
692,4.03351428363,1.33546276723,,
693,4.42102740447,2.11718957433,,
694,8.3559355155,0.817860777559,,
695,4.96109959186,0.67327750302,,
696,-0.134306870864,3.62491868978,,
697,0.965404336343,3.40931264122,,
698,4.17283732301,1.59622905102,,
699,5.17757273349,0.946585897786,,
700,5.83525162574,0.838763185246,,
701,3.95303789435,1.86197775248,,
702,3.22602075405,1.53639090229,,6
703,1.81646676466,2.58268029575,,
704,3.05243599688,1.57940993189,,
705,0.180578666588,3.12246452064,,
706,0.640455518736,3.06054322909,,
707,4.3564508867,0.538082583768,,
708,5.26509348588,0.665284150447,,
709,1.92241901167,2.65292276826,,
710,4.98710462023,0.713004842791,,
711,0.194482540437,2.15632349014,,
712,4.32409430453,0.584654433788,,
713,6.80181863711,0.973471149784,,
714,3.92233514787,1.7005440071,,
715,4.13107912204,1.5011714146,,
716,5.5435540777,1.69923669055,,
717,2.65572602858,1.55600478249,,
718,2.11565514998,2.76132201977,,
719,4.19209958555,1.85571430675,,
720,4.54683556439,0.604997316388,,
721,10.4732409262,0.694363948622,,
722,0.904183401701,2.68663385139,,
723,4.03671672097,1.57279634598,,
724,4.27678641797,2.57430023386,,
725,5.33610886768,2.51149374586,,
726,0.296982777731,2.52268954614,,
727,2.96058787615,1.7143146785,,
728,0.144907307745,2.20585061626,,
729,3.47417407945,1.94249359994,,
730,3.90349977226,1.71134983048,,
731,2.92913182627,2.48203587475,,
732,9.84774485388,0,,6
733,6.02000411981,1.79344511011,,
734,2.61900287666,2.3464816145,,
735,4.42044875501,0.582184329832,,
736,0.925640073205,2.86141886307,,
737,1.51362306039,1.62900610943,,
738,5.33418356981,1.81291156093,,
739,1.18201796079,2.36977007572,,
740,3.19958152183,1.53342834585,,
741,2.09276203302,2.9289618903,,
742,4.10033114976,1.8154848136,,
743,4.90146757083,2.28616791206,,
744,2.26465283511,2.63020976898,,
745,7.0411449889,0.838564427118,,
746,3.83801546022,1.67592322793,,
747,1.29064167332,2.71966280918,,
748,-0.405922817071,3.64630035958,,
749,3.64242854752,2.54508795893,,
750,7.12837221486,0.942897225382,,6
751,3.56813726304,1.73603571008,,
752,-1.16008981847,3.72763502923,,
753,1.08019238071,2.65359467597,,
754,1.120777729,2.21326268962,,
755,0.992476642834,2.52975712089,,
756,9.42549239594,0,,
757,0.392506950752,2.55800820649,,
758,0.764413560281,3.79195804783,,
759,0.977431190668,2.62684844442,,
760,5.63767206147,0.657009335615,,
761,1.77022688617,2.59305253936,,
762,1.48732057671,2.27745528359,,
763,0.196691495021,2.61937557912,,
764,1.05273891718,3.79149171737,,
765,3.46317360455,1.1812768186,,
766,4.08607627807,1.75321363803,,
767,3.14192254904,1.52457816825,,
768,-0.98096978785,3.46078906625,,
769,5.79380651463,1.56131633209,,
770,8.69197252326,0.5206669181,,
771,3.8069459725,2.47121083521,,
